LSFT220YB|Ceiling rose guy|Container 9|CRG042025-01|200|2025-11-12|1||0
LSFT220YE|Multi colour shade supplier|Container 7|MCS042025|100|2025-07-29|1||0
LSFT255BD|Brushed Curvy Supplier|Container 14|BRC122025-NEW|100|2025-12-29|1||0
LSFT255BT|Brushed Curvy Supplier|Container 14|BRC122025-NEW|100|2025-12-29|1||0
LSFT255CB|Brushed Curvy Supplier|Container 14|BRC122025-NEW|100|2025-12-29|1||0
LSFT255GR|Brushed Curvy Supplier|Container 14|BRC122025-NEW|100|2025-12-29|1||0
LSFT255GY|Brushed Curvy Supplier|Container 14|BRC122025-NEW|100|2025-12-29|1||0
LSFT255RE|Brushed Curvy Supplier|Container 14|BRC122025-NEW|100|2025-12-29|1||0
LSFT255WH|Brushed Curvy Supplier|Container 14|BRC122025-NEW|100|2025-12-29|1||0
LSGD280AR|Glass shade supplier|Container 11|GLS 10 2025|72|2025-10-15|0||0
LSGG200AR|Glass shade supplier|Container 8|GLS 05 2025|104|2025-08-20|1||0
LSGL100145BL|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGL10014AR|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGL10014CL|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGL12010AR|New clear glass supplier|Container 04 2026|NCG062026|216|2026-06-04|0||1
LSGL12010FC|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGL12010FW|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGL14010CL|New clear glass supplier|Container 04 2026|NCG062026|1008|2026-06-04|0||1
LSGL14023SG|New clear glass supplier|Container 07 2026|NCG072026-02|300|2026-07-15|0||1
LSGL3L150AR|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGLLN14020AR|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGLSC1508CL|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGLST148AR|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGLST150AR|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15|1
LSGLULAR|New clear glass supplier|Container 04 2026|NCG062026|192|2026-06-04|0||1
LSGLULCL|New clear glass supplier|Container 04 2026|NCG062026|192|2026-06-04|0||1
LSHH240BC|Brushed Curvy Supplier|DE Container 01 2026|BRC122025-DE|100|2025-12-17|0|2026-01-20|0
LSHH240BG|Brushed Curvy Supplier|Container 06 2026|BRC072026|50|2026-07-15|0|2026-08-08|1
LSHH240BM|Brushed Curvy Supplier|DE Container 02 2026|BRC052026-DE|80|2026-05-22|0|2026-06-12|1
LSHI410HE|Hemp Supplier|Container 15|HEM112025|30|2025-12-01|1|2026-01-08|0
LSHM300HE|Hemp Supplier|DE Container 03|HEM032025DE|100|2025-08-15|1||0
LSHM400HE|Hemp Supplier|DE Container 03|HEM032025DE|300|2025-08-15|1||0
LSHQ150BM|Multi colour shade supplier|DE Container 02 2026|MCS052026-DE|50|2026-05-22|0|2026-07-10|1
LSHQ150CB|Multi colour shade supplier|Container 10|MCS092025|50|2025-09-19|0|2025-11-08|0
LSHQ150GR|Multi colour shade supplier|Container 7|MCS042025|100|2025-07-29|1||0
LSHQ150RE|Multi colour shade supplier|Container 08 2026|MCS072026-02|50|2026-07-23|0||1
LSHQ150WH|Multi colour shade supplier|Container 7|MCS042025|100|2025-07-29|1||0
LSHQ150YE|Multi colour shade supplier|Container 7|MCS042025|150|2025-07-29|1||0
LSHQ180BC|Brushed Curvy Supplier|Container 16|BRC112025|100|2025-12-04|1|2025-12-31|0
LSHQ180BG|Brushed Curvy Supplier|DE Container 03|BRC032025-02DE|150|2025-09-09|1||0
LSHQ180BM|Brushed Curvy Supplier|Container 16|BRC112025|150|2025-12-04|1|2025-12-31|0
LSLC180BC|Brushed Curvy Supplier|DE Container 02 2026|BRC052026-DE|100|2026-05-22|0|2026-06-12|1
LSLT360BC|Brushed Curvy Supplier|Container 9|BRC082025|50|2025-08-21|1||0
LSLT360BI|Multi colour shade supplier|Container 10|MCS092025|50|2025-09-19|0|2025-11-08|0
LSLT360BM|Brushed Curvy Supplier|Container 16|BRC112025|100|2025-12-04|1|2025-12-31|0
LSLT360OR|Multi colour shade supplier|Container 7|MCS042025|200|2025-07-29|1||0
LSLT360WH|Multi colour shade supplier|Container 7|MCS042025|50|2025-07-29|1||0
LSMCP1CYMC|Mosaic Lighting Supplier|Container 10|MSL082025|24|2025-08-21|1||0
LSMCP1ULMC|Mosaic Lighting Supplier|Container 8|MSL052025|40|2025-08-20|1||0
LSMCSPDRFL|Mosaic Lighting Supplier|Container 10|MSL082025|84|2025-08-21|1||0
LSMCSPFLMC|Mosaic Lighting Supplier|Container 10|MSL082025|96|2025-08-21|1||0
LSMCSPMSMC|Mosaic Lighting Supplier|Container 14|MSL102025-02|150|2025-10-23|0|2025-12-03|0
LSMCSPSQMC|Mosaic Lighting Supplier|Container 14|MSL102025-02|60|2025-10-23|0|2025-12-03|0
LSMCSQWYBL|Mosaic Lighting Supplier|Container 8|MSL052025|150|2025-08-20|1||0
LSMCSQWYRE|Mosaic Lighting Supplier|Container 8|MSL052025|150|2025-08-20|1||0
LSMS320BG|Brushed Curvy Supplier|Container 8|BRC072025|200|2025-07-28|1||0
LSMS320BI|Multi colour curvy shade supplier|DE Container 03|MCY032025DE|200|2025-08-15|1||0
LSMS320BT|Multi colour curvy shade supplier|DE Container 03|MCY032025DE|100|2025-08-15|1||0
LSMS320BU|Multi colour curvy shade supplier|DE Container 01 2026|MCY122025-DE|100|2025-12-17|0|2026-01-25|0
LSMS320CB|Multi colour curvy shade supplier|DE Container 03|MCY032025DE|100|2025-08-15|1||0
LSMS320GR|Multi colour curvy shade supplier|Container 8|MCY072025|600|2025-07-28|1||0
LSMS320GY|Multi colour curvy shade supplier|DE Container 03|MCY032025DE|400|2025-08-15|1||0
LSMS320NB|Multi colour curvy shade supplier|Container 10|MCY092025|100|2025-09-23|1||0
LSMS320OR|Multi colour curvy shade supplier|Container 8|MCY072025|300|2025-07-28|1||0
LSMS320RE|Multi colour curvy shade supplier|Container 8|MCY072025|300|2025-07-28|1||0
LSMS320WH|Multi colour curvy shade supplier|Container 8|MCY072025|300|2025-07-28|1||0
LSMS320YE|Multi colour curvy shade supplier|Container 8|MCY072025|250|2025-07-28|1||0
LSOL180BB|Brushed Curvy Supplier|Container 06 2026|BRC072026|100|2026-07-15|0|2026-08-08|1
LSOL180BC|Brushed Curvy Supplier|DE Container 03|BRC032025-02DE|100|2025-09-09|1||0
LSOL180BG|Brushed Curvy Supplier|DE Container 03|BRC032025-02DE|100|2025-09-09|1||0
LSOL180BM|Brushed Curvy Supplier|Container 10|BRC092025|450|2025-09-22|1|2025-11-01|0
LSOL180RR|Brushed Curvy Supplier|Container 06 2026|BRC072026|200|2026-07-15|0|2026-08-08|1
LSOL220CO|Electro plating Supplier|Container 9|ELP082025|100|2025-08-28|1||0
LSOL220SN|Electro plating Supplier|Container 9|ELP082025|120|2025-08-28|1||0
LSOL220YB|Electro plating Supplier|Container 9|ELP082025|350|2025-08-28|1||0
LSPG250AR|Glass shade supplier|Container 8|GLS 05 2025|200|2025-08-20|1||0
LSRP260CO|Ceiling rose guy|Container 12|CRG082025|100|2025-08-25|1||0
LSRP260GB|Ceiling rose guy|DE Container 02 2026|CRG052026-DE|50|2026-05-22|0||1
LSRP260SN|Ceiling rose guy|Container 01 2026|CRG122025|60|2025-12-19|0|2026-01-30|0
LSRP260YB|Ceiling rose guy|Container 14|CRG102025|50|2025-10-15|1|2025-12-27|0
LSSC310BI|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0||1
LSSC310GR|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0||1
LSSC310GY|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0||1
LSSC310OR|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0||1
LSSC310RE|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0||1
LSSS300BB|Brushed Curvy Supplier|Container 16|BRC112025|100|2025-12-04|1|2025-12-31|0
LSSS300BC|Brushed Curvy Supplier|Container 8|BRC072025|300|2025-07-28|1||0
LSSS300BG|Brushed Curvy Supplier|DE Container 03|BRC032025-02DE|150|2025-09-09|1||0
LSSS300BI|Multi colour shade supplier|Container 7|MCS042025|100|2025-07-29|1||0
LSSS300BL|Multi colour shade supplier|DE Container 01 2026|MCS122025-DE|100|2025-12-17|0|2026-01-15|0
LSSS300BM|Brushed Curvy Supplier|Container 8|BRC072025|300|2025-07-28|1||0
LSSS300BS|Brushed Curvy Supplier|Container 8|BRC072025|50|2025-07-28|1||0
LSSS300CH|Ceiling rose guy|Container 14|CRG102025|50|2025-10-15|1|2025-12-27|0
LSSS300CO|Ceiling rose guy|DE Container 03|CRG032025DE|150|2025-08-18|1||0
LSSS300GB|Ceiling rose guy|Container 12|CRG082025|50|2025-08-25|1||0
LSSS300GR|Multi colour shade supplier|Container 7|MCS042025|100|2025-07-29|1||0
LSSS300GY|Multi colour shade supplier|Container 14|MCS102025-02|50|2025-10-24|1|2025-12-04|0
LSSS300OR|Multi colour shade supplier|Container 7|MCS042025|250|2025-07-29|1||0
LSSS300RE|Multi colour shade supplier|Container 7|MCS042025|100|2025-07-29|1||0
LSSS300RO|Ceiling rose guy|Container 9|CRG042025-01|100|2025-11-12|1||0
LSSS300SN|Ceiling rose guy|Container 14|CRG102025|100|2025-10-15|1|2025-12-27|0
LSSS300WH|Multi colour shade supplier|Container 7|MCS042025|100|2025-07-29|1||0
LSSS300YB|Ceiling rose guy|Container 12|CRG082025|50|2025-08-25|1||0
LSSS300YE|Multi colour shade supplier|Container 7|MCS042025|100|2025-07-29|1||0
LSTF400BM|Brushed Curvy Supplier|Container 16|BRC112025|75|2025-12-04|1|2025-12-31|0
LSTF400GR|Brushed Curvy Supplier|Container 16|BRC112025|100|2025-12-04|1|2025-12-31|0
LSTF400GY|Brushed Curvy Supplier|Container 16|BRC112025|150|2025-12-04|1|2025-12-31|0
LSTF400OR|Brushed Curvy Supplier|Container 16|BRC112025|50|2025-12-04|1|2025-12-31|0
LSTF400WH|Brushed Curvy Supplier|Container 8|BRC072025|50|2025-07-28|1||0
LSTF400YE|Brushed Curvy Supplier|Container 16|BRC112025|50|2025-12-04|1|2025-12-31|0
LSTF40BC|Brushed Curvy Supplier|Container 16|BRC112025|150|2025-12-04|1|2025-12-31|0
LSTF40BG|Brushed Curvy Supplier|Container 16|BRC112025|200|2025-12-04|1|2025-12-31|0
LSTF40BM|Brushed Curvy Supplier|Container 01 2026|BRC032026|100|2026-03-10|0|2026-04-06|1
LSTF40CO|Electro plating Supplier|Container 08 2026|ELP072026|400|2026-07-23|0||1
LSTF40GB|Electro plating Supplier|Container 08 2026|ELP072026|100|2026-07-23|0||1
LSTF40SN|Electro plating Supplier|Container 08 2026|ELP072026|100|2026-07-23|0||1
LSTF40YB|Electro plating Supplier|Container 13|ELP102025-02|153|2025-10-24|0|2025-11-23|0
LSTL260BC|Brushed Curvy Supplier|DE Container 03|BRC032025DE|120|2025-08-18|1||0
LSTL260BG|Brushed Curvy Supplier|Container 10|BRC092025|50|2025-09-22|1|2025-11-01|0
LSTL260BM|Brushed Curvy Supplier|Container 16|BRC112025|100|2025-12-04|1|2025-12-31|0
LSTL260BS|Brushed Curvy Supplier|Container 16|BRC112025|50|2025-12-04|1|2025-12-31|0
LSUL220BB|Brushed Curvy Supplier|Container 8|BRC072025|80|2025-07-28|1||0
LSUL220BC|Brushed Curvy Supplier|Container 8|BRC072025|150|2025-07-28|1||0
LSUL220BM|Brushed Curvy Supplier|Container 16|BRC112025|400|2025-12-04|1|2025-12-31|0
LSUL220BS|Brushed Curvy Supplier|US Container 02|BRC112025.|200|2025-12-04|1|2025-12-19|0
LSUL220RR|Brushed Curvy Supplier|Container 16|BRC112025|150|2025-12-04|1|2025-12-31|0
LSWD360BC|Brushed Curvy Supplier|Container 16|BRC112025|300|2025-12-04|1|2025-12-31|0
LSWD360BG|Brushed Curvy Supplier|US Container 02|BRC112025.|400|2025-12-04|1|2025-12-19|0
LSWD360BM|Brushed Curvy Supplier|Container 8|BRC072025|200|2025-07-28|1||0
LSWD360BS|Brushed Curvy Supplier|US Container 02|BRC112025.|200|2025-12-04|1|2025-12-19|0
LSWD360RR|Brushed Curvy Supplier|US Container 02|BRC112025.|200|2025-12-04|1|2025-12-19|0
LSWE315BM|Multi colour curvy shade supplier|Container 01 2026|MCY032026|255|2026-03-27|0|2026-04-10|1
LSWE315OR|Multi colour curvy shade supplier|Container 01 2026|MCY032026|210|2026-03-27|0|2026-04-10|1
LSWE315WH|Multi colour curvy shade supplier|Container 01 2026|MCY032026|210|2026-03-27|0|2026-04-10|1
LSWE315YE|Multi colour curvy shade supplier|Container 01 2026|MCY032026|60|2026-03-27|0|2026-04-10|1
PCFL20BM|Condieut pipelight accessoies|Container 16|CND112025|218|2026-01-26|1||1
PHBA1BMRBM|Multi colour curvy shade supplier|Container 10|MCY092025|400|2025-09-23|1||0
PHBAF1BMRBM|Multi colour curvy shade supplier|Container 13|MCY102025-02|200|2025-10-24|0|2025-12-08|0
PHBK1PBRBA|Assembling lady 1|Container 17|AL1222025|100|2025-12-19|1|2026-01-23|0
PHBK1PBRCO|Assembling lady 1|Container 17|AL1222025|120|2025-12-19|1|2026-01-23|0
PHBL2PBRBM|Assembling lady 1|mixed|AL1072025|200|2025-07-29|1||0
PHBR1BMRBM|Assembling Lady 2|DE Container 03|AL2032025-02DE|200|2025-09-09|1||0
PHCD1PBRBW|Multi colour curvy shade supplier|DE Container 03|MCY032025DE|100|2025-08-15|1||0
PHCH1BMRBM|Brushed Curvy Supplier|Container 8|BRC072025|500|2025-07-28|1||0
PHCH1FBRBM|Assembling Lady 2|Container 7|AL2022025|600|2025-07-30|1|2025-07-13|0
PHCH1PBRBB|Brushed Curvy Supplier|Container 01 2026|BRC032026|100|2026-03-10|0|2026-04-06|1
PHCH1PBRBC|Brushed Curvy Supplier|Container 8|BRC072025|100|2025-07-28|1||0
PHCH1PBRBS|Brushed Curvy Supplier|Container 04 2026|BRC052026|300|2026-06-01|0|2026-07-05|1
PHCH1PBRRR|Brushed Curvy Supplier|Container 08 2026|BRC072026-02|100|2026-07-23|0||1
PHCH1PBRSBM|Assembling lady 1|Container 17|AL1222025|500|2025-12-19|1|2026-01-23|0
PHCH1PCTSBM|Assembling lady 1|Container 17|AL1222025|415|2026-01-26|1|2026-01-23|1
PHCH1PWRSGR|Multi colour curvy shade supplier|Container 02 2026|MCY032026-02|100|2026-03-31|0|2026-04-30|1
PHCH1PWRSRE|Multi colour curvy shade supplier|Container 15|MCY112025-02|100|2025-12-05|0|2025-12-30|0
PHCH1PWRSWH|Multi colour curvy shade supplier|Container 02 2026|MCY032026-02|100|2026-03-31|0|2026-04-30|1
PHCH1PWRSYE|Multi colour shade supplier|Container 14|MCS102025-02|200|2025-10-24|1|2025-12-04|0
PHCH2BMRBM|Brushed Curvy Supplier|Container 8|BRC072025|200|2025-07-28|1||0
PHCHPBRCO|Ceiling rose guy|Container 9|CRG042025-01|200|2025-11-12|1||0
PHCHPBRGB|Ceiling rose guy|Container 9|CRG042025-01|300|2025-11-12|1||0
PHCHPBRRO|Assembling Lady 2|Container 14|AL2102025|150|2025-10-15|1|2025-11-04|0
PHCHPCRCH|Assembling lady 1|DE Container 03|AL1032025DE|500|2025-08-18|1||0
PHCHPCRSN|Assembling Lady 2|Container 14|AL2102025|150|2025-10-15|1|2025-11-04|0
PHCN1PBRYB|Assembling lady 1|Container 10|AL1092025|100|2025-09-22|1||0
PHCT1BMRBM|Multi colour curvy shade supplier|Container 15|MCY112025|200|2025-12-01|0|2025-12-30|0
PHDH1HETHE|AM packing|DE Container 02 2026|AMP052026-DE|100|2026-05-22|0|2026-06-02|1
PHDO1PBRBM|Multi colour curvy shade supplier|Container 15|MCY112025|200|2025-12-01|0|2025-12-30|0
PHFMHT2BRBM|Assembling Lady 2|Container 7|AL2022025|1000|2025-07-30|1|2025-07-13|0
PHFMSH2BRYB|Assembling Lady 2|Container 7|AL2022025|1500|2025-07-30|1|2025-07-13|0
PHFSH1PBRBM|Assembling Lady 2|DE Container 03|AL2032025DE|200|2025-08-15|1||0
PHHCF1BMRBM|Assembling lady 1|Container 05 2026|AL1062026-02|50|2026-07-06|0||1
PHHCF1BMRYB|Assembling lady 1|Container 05 2026|AL1062026-02|50|2026-07-06|0||1
PHHF1PBRBC|Brushed Curvy Supplier|Container 01 2026|BRC032026|100|2026-03-10|0|2026-04-06|1
PHHF1PBRBM|Brushed Curvy Supplier|Container 04 2026|BRC052026|100|2026-06-01|0|2026-07-05|1
PHHF1PBRBS|Brushed Curvy Supplier|Container 04 2026|BRC052026|100|2026-06-01|0|2026-07-05|1
PHHN1PBRGD|Assembling lady 1|Container 10|AL1092025|500|2025-09-22|1||0
PHHR1DSTHE|AM packing|DE Container 02 2026|AMP052026-DE|100|2026-05-22|0|2026-06-02|1
PHHR2HETHE|Hemp Supplier|Container 02 2026|HEM032026|100|2026-03-31|0|2026-05-16|1
PHHRE2HETHE|AM packing|Container 13|AMP102025-02|200|2025-10-24|1|2025-12-03|0
PHHS1PWROR|Multi colour shade supplier|Container 7|MCS042025|100|2025-07-29|1||0
PHHT1FBRBM|Assembling Lady 2|Container 7|AL2022025|1000|2025-07-30|1|2025-07-13|0
PHHT1PBRBC|Assembling lady 1|Container 13|AL1102025-02|100|2025-10-24|1|2025-12-03|0
PHHT1PBRBM|Assembling lady 1|DE Container 03|AL1032025DE|300|2025-08-18|1||0
PHHT1PBRFG|Assembling lady 1|Container 8|AL1052025|150|2025-08-21|1||0
PHHT1PBRGD|Assembling lady 1|Container 05 2026|AL1062026-02|150|2026-07-06|0||1
PHHT1PBRRO|Assembling lady 1|Container 8|AL1052025|250|2025-08-21|1||0
PHHT1PCRCH|Assembling lady 1|Container 8|AL1052025|100|2025-08-21|1||0
PHHT2PBRBM|Assembling lady 1|DE Container 01 2026|AL1032026-DE|100|2026-03-18|0|2026-04-30|1
PHMU1PBRCO|Assembling lady 1|Container 05 2026|AL1062026-02|300|2026-07-06|0||1
PHMU1PBRSN|Assembling lady 1|DE Container 03|AL1032025DE|200|2025-08-18|1||0
PHNW1RBC|Pipe lightning Supplier|Container 08 2026|PLS072026|200|2026-07-23|0||1
PHNW1RBM|Pipe lightning Supplier|Container 08 2026|PLS072026|100|2026-07-23|0||1
PHNW2RBC|Pipe lightning Supplier|Container 01 2026|PLS122025.|120|2026-02-02|1|2026-01-25|1
PHOP1PBRBM|Brushed Curvy Supplier|Container 01 2026|BRC032026|100|2026-03-10|0|2026-04-06|1
PHRB1PBR40BM|Assembling lady 1|Container 05 2026|AL1062026-02|400|2026-07-06|0||1
PHRI1PBRBA|Assembling lady 1|Container 13|AL1102025-02|200|2025-10-24|1|2025-12-03|0
PHRI1PBRFG|Assembling lady 1|Container 13|AL1102025-02|300|2025-10-24|1|2025-12-03|0
PHRI1PBRYB|Assembling lady 1|Container 10|AL1092025|300|2025-09-22|1||0
PHRI1PCRCH|Assembling lady 1|Container 13|AL1102025-02|200|2025-10-24|1|2025-12-03|0
PHRI1PCRSN|Assembling lady 1|Container 17|AL1222025|200|2025-12-19|1|2026-01-23|0
PHRN1PCRWH|Assembling Lady 2|Container 7|AL2022025|200|2025-07-30|1|2025-07-13|0
PHRN2PCRLG|Assembling Lady 2|Container 7|AL2022025|100|2025-07-30|1|2025-07-13|0
PHRN2PCRWH|Assembling Lady 2|Container 14|AL2102025|100|2025-10-15|1|2025-11-04|0
PHRN2PCRYE|Assembling Lady 2|Container 7|AL2022025|100|2025-07-30|1|2025-07-13|0
PHRNWP1RBM|Assembling Lady 2|Container 10|AL2082025|100|2025-08-25|1||0
PHRNWP2RBM|Assembling Lady 2|Container 10|AL2082025|100|2025-08-25|1||0
PHRY1PCRWH|Assembling Lady 2|Container 05 2026|AL2062026|100|2026-07-06|0|2026-08-30|1
PHRY2PCRBM|Assembling Lady 2|Container 10|AL2082025|100|2025-08-25|1||0
PHRYWP1RBM|Assembling Lady 2|Container 7|AL2022025|300|2025-07-30|1|2025-07-13|0
PHRYWP2RBM|Assembling Lady 2|Container 7|AL2022025|200|2025-07-30|1|2025-07-13|0
PHSF1AGRGB|Assembling Lady 2|Container 07 2026|AL2072026|50|2026-07-15|0|2026-08-31|1
PHSF1AGTGB|Cable Supplier|Container 12|CAB092025|300|2025-09-22|1|2026-01-01|0
PHSF1BMRBY|Cable Supplier|Container 12|CAB092025|100|2025-09-22|1|2026-01-01|0
PHSF1BMTBM|Cable Supplier|Container 11|CAB072025|800|2025-07-29|1||0
PHSF1BMTBY|Cable Supplier|Container 16|CAB122025|100|2025-12-19|0|2026-02-05|0
PHSF1BMTYB|Cable Supplier|Container 11|CAB072025|50|2025-07-29|1||0
PHSF1BRRCO|Cable Supplier|DE Container 03|CAB032025DE|50|2025-08-18|1|2026-03-02|0
PHSF1BRTCO|Cable Supplier|Container 11|CAB072025|150|2025-07-29|1||0
PHSF1BWRSN|Cable Supplier|Container 14|CAB102025-02|200|2025-10-23|0|2026-01-12|0
PHSF1BWTWH|Cable Supplier|Container 16|CAB122025|100|2025-12-19|0|2026-02-05|0
PHSF1GDRFG|Cable Supplier|Container 11|CAB072025|100|2025-07-29|1||0
PHSF1GDRYB|Cable Supplier|DE Container 01 2026|CAB122025-DE|100|2025-12-17|0|2026-01-25|0
PHSF1GDTFG|Cable Supplier|Container 12|CAB092025|100|2025-09-22|1|2026-01-01|0
PHSF1GDTYB|Cable Supplier|Container 11|CAB072025|200|2025-07-29|1||0
PHSF1GYRCH|Cable Supplier|Container 12|CAB092025|100|2025-09-22|1|2026-01-01|0
PHSF1GYTCH|Cable Supplier|Container 16|CAB122025|100|2025-12-19|0|2026-02-05|0
PHSF1RORRO|Cable Supplier|Container 14|CAB102025-02|50|2025-10-23|0|2026-01-12|0
PHSF1ROTRO|Cable Supplier|Container 7|CAB052025|300|2025-08-20|1||0
PHSF2BMRBM|Cable Supplier|Container 11|CAB072025|100|2025-07-29|1||0
PHSF2BMRBY|Cable Supplier|Container 11|CAB072025|100|2025-07-29|1||0
PHSF2BMTBM|Assembling Lady 2|Container 7|AL2022025|500|2025-07-30|1|2025-07-13|0
PHSF2BMTBY|Cable Supplier|Container 16|CAB122025|100|2025-12-19|0|2026-02-05|0
PHSF2BRRCO|Cable Supplier|Container 16|CAB122025|100|2025-12-19|0|2026-02-05|0
PHSF2BRTCO|Cable Supplier|Container 7|CAB052025|300|2025-08-20|1||0
PHSF2GDRYB|Cable Supplier|DE Container 01 2026|CAB122025-DE|100|2025-12-17|0|2026-01-25|0
PHSF2GDTFG|Cable Supplier|Container 12|CAB092025|100|2025-09-22|1|2026-01-01|0
PHSF2GDTYB|Cable Supplier|Container 11|CAB072025|200|2025-07-29|1||0
PHSG1PBRYB|Assembling Lady 2|Container 7|AL2022025|200|2025-07-30|1|2025-07-13|0
PHSH1HETYB|Hemp Supplier|DE Container 03|HEM032025DE|100|2025-08-15|1||0
PHSH1PBRBB|Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|60|2026-05-22|0|2026-06-20|1
PHSH1PBRBC|Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|60|2026-05-22|0|2026-06-20|1
PHSH1PBRBM|Assembling lady 1|Container 8|AL1052025|500|2025-08-21|1||0
PHSH1PBRBS|Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|60|2026-05-22|0|2026-06-20|1
PHSH1PBRCO|Assembling lady 1|DE Container 03|AL1032025DE|150|2025-08-18|1||0
PHSH1PBRRO|Assembling lady 1|Container 17|AL1222025|303|2025-12-19|1|2026-01-23|0
PHSH1PBRYB|Assembling Lady 2|Container 7|AL2022025|1800|2025-07-30|1|2025-07-13|0
PHSH1PCRCH|Assembling lady 1|DE Container 03|AL1032025DE|200|2025-08-18|1||0
PHSH2PBRYB|Assembling lady 1|DE Container 01 2026|AL1032026-DE|200|2026-03-18|0|2026-04-30|1
PHSHF1PBRYB|Assembling Lady 2|DE Container 03|AL2032025DE|250|2025-08-15|1||0
PHTT1PWR1WH|Assembling lady 1|Container 8|AL1052025|250|2025-08-21|1||0
PHTT1PWRGY|Assembling lady 1|Container 8|AL1052025|100|2025-08-21|1||0
PHUH0.5HETBM|Hemp Supplier|DE Container 03|HEM032025DE|300|2025-08-15|1||0
PHUH1HETBM|Hemp Supplier|Container 03 2026|HEM042026|400|2026-05-07|0|2026-06-30|1
PHUH2HE3TBM|AM packing|Container 06 2026|AMP072026|100|2026-07-15|0||1
PHUH2HETBM|Hemp Supplier|Container 02 2026|HEM032026|300|2026-03-31|0|2026-05-16|1
PHUP1PBRBM|Assembling lady 1|mixed|AL1072025|300|2025-07-29|1||0
PHUP1PBRCO|Assembling lady 1|Container 8|AL1052025|150|2025-08-21|1||0
PHUP1PBRGB|Assembling lady 1|mixed|AL1072025|200|2025-07-29|1||0
PHUP1PBRYB|Assembling lady 1|Container 05 2026|AL1062026-02|400|2026-07-06|0||1
PHUP1PCRCH|Assembling lady 1|Container 10|AL1092025|300|2025-09-22|1||0
PHUP1PWRWH|Assembling lady 1|mixed|AL1072025|200|2025-07-29|1||0
PL4HBC|Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15|1
PL4HBM|Pipe lightning Supplier|Container 08 2026|PLS072026|100|2026-07-23|0||1
PL4HRR|Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15|1
PLADBC|Pipe lightning Supplier|Container 8|PLS072025|100|2025-07-29|1||0
PLADBM|Pipe lightning Supplier|Container 8|PLS072025|200|2025-07-29|1||0
PLADBS|Pipe lightning Supplier|Container 01 2026|PLS122025.|100|2026-02-02|1|2026-01-25|1
PLADRR|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLDMBC|Pipe lightning Supplier|DE Container 03|PLS032025DE|40|2025-08-18|0||0
PLDMBM|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLDMRR|Pipe lightning Supplier|DE Container 03|PLS032025DE|40|2025-08-18|0||0
PLHABC|Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15|1
PLHABM|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25|1
PLHCBC|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25|1
PLHCBM|Pipe lightning Supplier|Container 08 2026|PLS072026|100|2026-07-23|0||1
PLHIBC|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLHIBM|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLHIRR|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLHLBC|Pipe lightning Supplier|Container 01 2026|PLS122025.|100|2026-02-02|1|2026-01-25|1
PLHLBM|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25|1
PLHNBC|Pipe lightning Supplier|Container 08 2026|PLS072026|100|2026-07-23|0||1
PLHNBM|Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15|1
PLHWBC|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLHWRR|Pipe lightning Supplier|Container 08 2026|PLS072026|50|2026-07-23|0||1
