LSGL14010CL||New clear glass supplier|Container 04 2026|NCG062026|1008|2026-06-04|0|
LSGL14023SG||New clear glass supplier|Container 07 2026|NCG072026-02|300|2026-07-15|0|
LSGL16015AR|150×160 Striped|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSGL3L150AR|3 Layer Pagoda|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSGLCA16015AR|150×160 Three Concave Ball|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSGLFE150WH|150 Folded Edge|Glass shade 2 Supplier||GL2052026|300|2026-05-07|0|2026-05-15
LSGLLN14020AR|140×200 Striped Lantern|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSGLLN150AR|150 Lantern|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSGLSC1508CL|Three Concave Striped|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSGLST148AR|Striped Pineapple|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSGLST150AR|150 Striped Globe|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSGLST200AR|200 Striped|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSGLULAR||New clear glass supplier|Container 04 2026|NCG062026|192|2026-06-04|0|
LSGLULCL||New clear glass supplier|Container 04 2026|NCG062026|192|2026-06-04|0|
LSGLWA170AR|170 Striped Wave|Glass shade 2 Supplier||GL2052026|120|2026-05-07|0|2026-05-15
LSHH240BG||Brushed Curvy Supplier|Container 06 2026|BRC072026|50|2026-07-15|0|2026-08-08
LSHH240BM|24cm Shade only|Brushed Curvy Supplier|DE Container 02 2026|BRC052026-DE|80|2026-05-22|0|2026-06-12
LSHQ150BM||Multi colour shade supplier|DE Container 02 2026|MCS052026-DE|50|2026-05-22|0|2026-07-10
LSHQ150RE|150mm shade|Multi colour shade supplier|Container 08 2026|MCS072026-02|50|2026-07-23|0|
LSLC180BC||Brushed Curvy Supplier|DE Container 02 2026|BRC052026-DE|100|2026-05-22|0|2026-06-12
LSMS320BI2PK+RPR44WH2PK|320mm|Multi colour curvy shade supplier||MCY042026|100|2026-04-24|0|2026-05-26
LSMS320GR2PK+RPR44WH2PK|320mm|Multi colour curvy shade supplier||MCY042026|100|2026-04-24|0|2026-05-26
LSMS320GY2PK+RPR44WH2PK|320mm|Multi colour curvy shade supplier||MCY042026|100|2026-04-24|0|2026-05-26
LSMS320OR2PK+RPR44WH2PK|320mm|Multi colour curvy shade supplier||MCY042026|50|2026-04-24|0|2026-05-26
LSMS320RE2PK+RPR44WH2PK|320mm|Multi colour curvy shade supplier||MCY042026|100|2026-04-24|0|2026-05-26
LSMS320WH2PK+RPR44WH2PK|320mm|Multi colour curvy shade supplier||MCY042026|100|2026-04-24|0|2026-05-26
LSMS320YE2PK+RPR44WH2PK|320mm|Multi colour curvy shade supplier||MCY042026|50|2026-04-24|0|2026-05-26
LSOL180BB|180*100越南帽|Brushed Curvy Supplier|Container 06 2026|BRC072026|100|2026-07-15|0|2026-08-08
LSOL180RR|180*100越南帽|Brushed Curvy Supplier|Container 06 2026|BRC072026|200|2026-07-15|0|2026-08-08
LSRD260AZ||Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15
LSRH260AZ||Pipe lightning Supplier|Container 08 2026|PLS072026|50|2026-07-23|0|
LSRP260GB|260*160|Ceiling rose guy|DE Container 02 2026|CRG052026-DE|50|2026-05-22|0|
LSSC310BI|310 round|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0|
LSSC310GR|310round|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0|
LSSC310GY|310 round|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0|
LSSC310OR|310 round|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0|
LSSC310RE|310 round|Multi colour curvy shade supplier|Container 17|MCY012026|200|2026-01-26|0|
LSTF40BM|220x40mm|Brushed Curvy Supplier|Container 01 2026|BRC032026|100|2026-03-10|0|2026-04-06
LSTF40CO|220x40mm|Electro plating Supplier|Container 08 2026|ELP072026|400|2026-07-23|0|
LSTF40GB|220x40mm|Electro plating Supplier|Container 08 2026|ELP072026|100|2026-07-23|0|
LSTF40SN|220x40mm|Electro plating Supplier|Container 08 2026|ELP072026|100|2026-07-23|0|
LSWE315BM|Vintage Industrial Metal Black Colour Ceiling Shade Modern Hanging Retro Light|Multi colour curvy shade supplier|Container 01 2026|MCY032026|255|2026-03-27|0|2026-04-10
LSWE315OR|Modern Retro Industrial Vintage Metal Hanging Ceiling Pendant Light Shade - Oran|Multi colour curvy shade supplier|Container 01 2026|MCY032026|210|2026-03-27|0|2026-04-10
LSWE315WH|Beat style colour White Lampshade|Multi colour curvy shade supplier|Container 01 2026|MCY032026|210|2026-03-27|0|2026-04-10
LSWE315YE|Beat style colour Yellow Lampshade|Multi colour curvy shade supplier|Container 01 2026|MCY032026|60|2026-03-27|0|2026-04-10
MBWHBSL|Air bubble bag 200x320mmx300m|Warehouse needed things||WHN 04 2026|200|2026-04-02|0|
NT3||Assembling lady 1|Container 01 2026|AL1032026|500|2026-03-10|0|2026-04-11
PC16FT250BA||Condieut pipelight accessoies|Container 01 2026|CND032026|600|2026-03-19|0|
PC16FT250CH||Condieut pipelight accessoies|Container 01 2026|CND032026|600|2026-03-19|0|
PC16FT250WH||Condieut pipelight accessoies|Container 01 2026|CND032026|300|2026-03-19|0|
PC16FT250YB||Condieut pipelight accessoies|Container 01 2026|CND032026|75|2026-03-19|0|
PC16FTNLBM|Black Steel standard threaded Nipple For Conduit Pipe 16mm Male Thread|Condieut pipelight accessoies|Container 16|CND112025|500|2026-01-26|1|
PC16FTNLCH|2side|Condieut pipelight accessoies|Container 01 2026|CND032026|600|2026-03-19|0|
PC16FTNLWH|2side|Condieut pipelight accessoies|Container 01 2026|CND032026|300|2026-03-19|0|
PC16FTNLYB|2side|Condieut pipelight accessoies|Container 01 2026|CND032026|300|2026-03-19|0|
PCBIFF||Assembling lady 1|Container 17|AL1222025|1000|2026-01-26|1|2026-01-23
PCBISR||Condieut pipelight accessoies|Container 08 2026|CND072026|100|2026-07-23|0|
PCBM20MX|20mm black back box with hole|Condieut pipelight accessoies|Container 16|CND112025|528|2026-01-26|1|
PCBS16T10BM||Condieut pipelight accessoies|Container 01 2026|CND032026|430|2026-03-19|0|
PCBS16T10CH||Condieut pipelight accessoies|Container 01 2026|CND032026|400|2026-03-19|0|
PCBS16T10WH||Condieut pipelight accessoies|Container 01 2026|CND032026|200|2026-03-19|0|
PCBS16T10YB||Condieut pipelight accessoies|Container 01 2026|CND032026|200|2026-03-19|0|
PCBSF2MCH|Bush Fit 20mm Female x Fit 3/4|Condieut pipelight accessoies|Container 16|CND112025|1080|2026-01-26|1|
PCBSM2FBM|22 Aluminium Joint|Condieut pipelight accessoies|Container 16|CND112025|506|2026-01-26|1|
PCBSM2FCH||Condieut pipelight accessoies|Container 16|CND112025|504|2026-01-26|1|
PCBSM2FSN|22 Aluminium Joint|Condieut pipelight accessoies|Container 08 2026|CND072026|500|2026-07-23|0|
PCBSM2FWH|22 Aluminium Joint|Condieut pipelight accessoies|Container 16|CND112025|512|2026-01-26|1|
PCBSM2FYB|22 Aluminium Joint|Condieut pipelight accessoies|Container 08 2026|CND072026|500|2026-07-23|0|
PCCR6030CH||Condieut pipelight accessoies||CND062026|314|2026-06-10|0|
PCCR6030CO||Condieut pipelight accessoies||CND062026|0|2026-06-10|0|
PCCR6030SN||Condieut pipelight accessoies||CND062026|118|2026-06-10|0|
PCCR6030YB||Condieut pipelight accessoies||CND062026|326|2026-06-10|0|
PCDO20BM|Dome Cover|Condieut pipelight accessoies|Container 16|CND112025|419|2026-01-26|1|
PCDO20WH|20mm conduit dome cover conduit flitting - white|Condieut pipelight accessoies|Container 16|CND112025|329|2026-01-26|1|
PCDO20YB|20mm conduit dome cover conduit flitting - yellow brass|Condieut pipelight accessoies|Container 16|CND112025|510|2026-01-26|1|
PCFL20BM|Black color 20mm Conduit Lid Center Hole Switch Fitting Covers For Terminal Boxe|Condieut pipelight accessoies|Container 16|CND112025|218|2026-01-26|1|
PCFT1E27BM||Assembling lady 1|Container 01 2026|AL1032026|75|2026-06-11|0|2026-04-11
PCFT1E27BS||Assembling lady 1|Container 01 2026|AL1032026|76|2026-06-11|0|2026-04-11
PCFT200BA|22X200 Internal thread tube|Condieut pipelight accessoies|Container 08 2026|CND072026|50|2026-07-23|0|
PCFT45E27BM||Assembling lady 1|Container 01 2026|AL1032026|210|2026-06-11|0|2026-04-11
PCFT45E27BS||Assembling lady 1|Container 01 2026|AL1032026|180|2026-06-11|0|2026-04-11
PCFT800BA||Condieut pipelight accessoies|Container 16|CND112025|288|2026-01-26|1|
PCFT90LBM|L-shaped tube|Condieut pipelight accessoies|Container 16|CND112025|510|2026-01-26|1|
PCFT90TBM|20mm T tube|Condieut pipelight accessoies|Container 03 2026|CND042026|460|2026-05-07|0|2026-06-19
PCFTLBM||Assembling lady 1||AL1062026|103|2026-06-18|0|
PCFTLCF||Assembling lady 1||AL1062026|111|2026-06-18|0|
PCFTLYB||Assembling lady 1||AL1062026|110|2026-06-18|0|
PCGZ20NL|20mm Nipple Pipe Lighting|Condieut pipelight accessoies|Container 16|CND112025|1165|2026-01-26|1|
PCMT20BM|19  7字弯管|Condieut pipelight accessoies|Container 17|CND012026|306|2026-01-26|1|
PCMT20CH|20mm*160mm 7-shaped elbow|Condieut pipelight accessoies|Container 08 2026|CND072026|50|2026-07-23|0|
PCMT20CO|Copper enamel painted 20mm male-threaded 90° elbow conduit pipe|Condieut pipelight accessoies|Container 16|CND112025|190|2026-01-26|1|
PCMT20WH|20mm*160mm 7-shaped elbow|Condieut pipelight accessoies|Container 08 2026|CND072026|50|2026-07-23|0|
PCRNFF||Assembling lady 1|Container 17|AL1222025|1000|2026-01-26|1|2026-01-23
PCWH20BX||Condieut pipelight accessoies|Container 01 2026|CND032026|268|2026-04-07|0|
PCWPLH1BM||Assembling lady 1|Container 01 2026|AL1032026|120|2026-06-11|0|2026-04-11
PCWPLH35BM||Assembling lady 1|Container 01 2026|AL1032026|102|2026-06-11|0|2026-04-11
PHCH1F120RBM||Assembling Lady 2|US Container 02|AL2062025|700|2026-01-01|1|
PHCH1PBRBB|1m|Brushed Curvy Supplier|Container 01 2026|BRC032026|100|2026-03-10|0|2026-04-06
PHCH1PBRBS||Brushed Curvy Supplier|Container 04 2026|BRC052026|300|2026-06-01|0|2026-07-05
PHCH1PBRRR||Brushed Curvy Supplier|Container 08 2026|BRC072026-02|100|2026-07-23|0|
PHCH1PCTSBM||Assembling lady 1|Container 17|AL1222025|415|2026-01-26|1|2026-01-23
PHCH1PWRSGR|1m|Multi colour curvy shade supplier|Container 02 2026|MCY032026-02|100|2026-03-31|0|2026-04-30
PHCH1PWRSWH|1m|Multi colour curvy shade supplier|Container 02 2026|MCY032026-02|100|2026-03-31|0|2026-04-30
PHCT80YBCYB||Assembling lady 1|Container 05 2026|AL1062026-02|50|2026-07-06|0|
PHDH1HETHE|1m double head|AM packing|DE Container 02 2026|AMP052026-DE|100|2026-05-22|0|2026-06-02
PHFMHT1BRBM|1m|Assembling Lady 2|Container 01 2026|AL2032026|200|2026-03-10|0|2026-05-05
PHHCF1BMRBM||Assembling lady 1|Container 05 2026|AL1062026-02|50|2026-07-06|0|
PHHCF1BMRYB||Assembling lady 1|Container 05 2026|AL1062026-02|50|2026-07-06|0|
PHHF1PBRBC|1m|Brushed Curvy Supplier|Container 01 2026|BRC032026|100|2026-03-10|0|2026-04-06
PHHF1PBRBM||Brushed Curvy Supplier|Container 04 2026|BRC052026|100|2026-06-01|0|2026-07-05
PHHF1PBRBS||Brushed Curvy Supplier|Container 04 2026|BRC052026|100|2026-06-01|0|2026-07-05
PHHR1DSTHE||AM packing|DE Container 02 2026|AMP052026-DE|100|2026-05-22|0|2026-06-02
PHHR2HETHE|2m   hemp|Hemp Supplier|Container 02 2026|HEM032026|100|2026-03-31|0|2026-05-16
PHHRE1HETHE|3 core hemp rope|AM packing|Container 05 2026|AMP062026|100|2026-07-06|0|2026-07-31
PHHRE2HETX2HE|2m   hemp|Hemp Supplier|Container 03 2026|HEM042026|200|2026-05-07|0|2026-06-30
PHHT1PBRGD|1m 3 Core PVC cable|Assembling lady 1|Container 05 2026|AL1062026-02|150|2026-07-06|0|
PHHT2PBRBM|2m 3 Core PVC cable|Assembling lady 1|DE Container 01 2026|AL1032026-DE|100|2026-03-18|0|2026-04-30
PHIFT1PBRBM||Assembling lady 1|Container 17|AL1222025|100|2026-01-26|1|2026-01-23
PHIFT1PBRYB||Assembling lady 1|Container 17|AL1222025|100|2026-01-26|1|2026-01-23
PHIFT1PCRCH||Assembling lady 1|Container 17|AL1222025|100|2026-01-26|1|2026-01-23
PHMU1PBRCO|Note :We have to send this cups to assembling lady for light fitting|Assembling lady 1|Container 05 2026|AL1062026-02|300|2026-07-06|0|
PHNW1RBC|3Core 1m cable|Pipe lightning Supplier|Container 08 2026|PLS072026|200|2026-07-23|0|
PHNW1RBM|3Core 1m cable|Pipe lightning Supplier|Container 08 2026|PLS072026|100|2026-07-23|0|
PHNW2RBC|3Core 2m cable|Pipe lightning Supplier|Container 01 2026|PLS122025.|120|2026-02-02|1|2026-01-25
PHOP1PBRBM|1m|Brushed Curvy Supplier|Container 01 2026|BRC032026|100|2026-03-10|0|2026-04-06
PHRB1PBR40BM|Black pvc cable and holder and cord grip 40mm|Assembling lady 1|Container 05 2026|AL1062026-02|400|2026-07-06|0|
PHRY1PCRWH||Assembling Lady 2|Container 05 2026|AL2062026|100|2026-07-06|0|2026-08-30
PHSF1AGRGB|1m round   Army green cable+ Green brass ceiling rose+ green brass short holder|Assembling Lady 2|Container 07 2026|AL2072026|50|2026-07-15|0|2026-08-31
PHSG1120PBRYB||Assembling Lady 2|US Container 02|AL2062025|500|2026-01-01|1|
PHSH1PBRBB||Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|60|2026-05-22|0|2026-06-20
PHSH1PBRBC||Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|60|2026-05-22|0|2026-06-20
PHSH1PBRBS||Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|60|2026-05-22|0|2026-06-20
PHSH2PBRYB|2m Black PVC cabe 3Core + Yellow Brass Holder|Assembling lady 1|DE Container 01 2026|AL1032026-DE|200|2026-03-18|0|2026-04-30
PHTC1PGTGD|1m|Assembling lady 1|Container 01 2026|AL1032026|100|2026-06-11|0|2026-04-11
PHUH1HETBM|1m|Hemp Supplier|Container 03 2026|HEM042026|400|2026-05-07|0|2026-06-30
PHUH2HE3TBM||AM packing|Container 06 2026|AMP072026|100|2026-07-15|0|
PHUH2HETBM|2m|Hemp Supplier|Container 02 2026|HEM032026|300|2026-03-31|0|2026-05-16
PHUP1PBRYB|3 core pvc 1m Yellow brass cable|Assembling lady 1|Container 05 2026|AL1062026-02|400|2026-07-06|0|
PL4HBC||Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15
PL4HBM||Pipe lightning Supplier|Container 08 2026|PLS072026|100|2026-07-23|0|
PL4HRR||Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15
PLADBS|Brushed Silver Vintage Industrial 3 Way Cone Shades Retro Ceiling Pendant Light |Pipe lightning Supplier|Container 01 2026|PLS122025.|100|2026-02-02|1|2026-01-25
PLHABC||Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15
PLHABM|Vintage Black Metal Water Pipe Style Wall Lamp Holder|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25
PLHCBC|Vintage Industrial Retro Brushed Copper Metal Steampunk Ceiling Mounted Light Fi|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25
PLHCBM||Pipe lightning Supplier|Container 08 2026|PLS072026|100|2026-07-23|0|
PLHLBC|Industrial Pipe Wall Light Double Head Steampunk Scone Metal Retro Water Pipe Wa|Pipe lightning Supplier|Container 01 2026|PLS122025.|100|2026-02-02|1|2026-01-25
PLHLBM|Industrial Pipe Wall Light Double Head Steampunk Scone Metal Retro Water Pipe Wa|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25
PLHNBC||Pipe lightning Supplier|Container 08 2026|PLS072026|100|2026-07-23|0|
PLHNBM||Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15
PLHWRR||Pipe lightning Supplier|Container 08 2026|PLS072026|50|2026-07-23|0|
PLMJBM|Twin Steampunk Water Pipe Wall Lamp - Black|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25
PLPYBC|Vintage Industrial Brushed Copper Retro Antique Wall Mounted sconces Metal Water|Pipe lightning Supplier|Container 01 2026|PLS122025.|100|2026-02-02|1|2026-01-25
PLTABB|Brushed Brass Vintage Industrial Retro Water Pipe Lamp Metal Wall Light Sconce S|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25
PLTABC||Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|25|2026-05-22|0|2026-06-20
PLTABM||Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|25|2026-05-22|0|2026-06-20
PLTSBM|Water Pipe Table Lamp - Black colour|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25
PLTTBM|Vintage Black Metal Water Pipe Style Table Light|Pipe lightning Supplier|Container 01 2026|PLS122025.|90|2026-02-02|1|2026-01-25
PLTTBS|Vintage Brushed Silver Metal Water Pipe Style Table Light|Pipe lightning Supplier|Container 01 2026|PLS122025.|40|2026-02-02|1|2026-01-25
PLTYBC||Pipe lightning Supplier|Container 08 2026|PLS072026|50|2026-07-23|0|
PLWEBC|Retro Industrial Nest Cage Wall Lamp Fixture Indoor Lighting Barn Restaurant Cof|Pipe lightning Supplier|Container 01 2026|PLS122025.|90|2026-02-02|1|2026-01-25
PLWEBM|Retro Industrial Nest Cage Wall Lamp Fixture Indoor Lighting Barn Restaurant Cof|Pipe lightning Supplier|Container 01 2026|PLS122025.|105|2026-02-02|1|2026-01-25
PLWEFBC||Pipe lightning Supplier|Container 04 2026|PLS052026|60|2026-06-01|0|2026-07-15
PLWERR||Pipe lightning Supplier|Container 04 2026|PLS052026|60|2026-06-01|0|2026-07-15
PLWLBC||Pipe lightning Supplier|Container 08 2026|PLS072026|50|2026-07-23|0|
PLWSBC|Twin Steampunk Water Pipe Wall Lamp - Brushed copper|Pipe lightning Supplier|Container 01 2026|PLS122025.|25|2026-02-02|1|2026-01-25
PLWSBM|Twin Steampunk Water Pipe Wall Lamp - Black|Pipe lightning Supplier|Container 01 2026|PLS122025.|25|2026-02-02|1|2026-01-25
PSHNUSOS4BRBM|4m 3 core  PVC cable + ON/OFF Switch without holder + US Plug  with hook accesso|Assembling Lady 2|US Container 02|AL2062025|100|2026-01-01|1|
PSHNUSOS4BRWH|4m 3 core  PVC cable + ON/OFF Switch without holder + US Plug  with hook accesse|Assembling Lady 2|US Container 02|AL2062025|50|2026-01-01|1|
PSHYOS2BRBM|2m|Assembling Lady 2|Container 01 2026|AL2032026|50|2026-03-10|0|2026-05-05
PSOS4BMTHE|4.5m|AM packing|Container 05 2026|AMP062026|200|2026-07-06|0|2026-07-31
RD42||Condieut pipelight accessoies||CND062026|1186|2026-06-10|0|
RPM40WH||Assembling lady 1|Container 04 2026|AL1052026|2000|2026-06-01|0|2026-07-16
SCRN70BA||Ceiling rose guy|Container 01 2026|CRG032026|500|2026-03-10|0|
SCRN70GB|BIG golden screw|Ceiling rose guy|DE Container 02 2026|CRG052026-DE|500|2026-05-22|0|
SPCA70BM||Assembling lady 1||AL1062026|300|2026-06-18|0|
SPCC360BM|Top Cage Net|Multi colour curvy shade supplier|Container 17|MCY012026|500|2026-01-26|0|
SPCR60603CH||Condieut pipelight accessoies||CND062026|108|2026-06-10|0|
SPCR60603CO||Condieut pipelight accessoies|Container 01 2026|CND032026|103|2026-03-19|0|
SPCR60603SN||Condieut pipelight accessoies|Container 01 2026|CND032026|105|2026-03-19|0|
SPCR60603YB||Condieut pipelight accessoies|Container 01 2026|CND032026|108|2026-03-19|0|
SPCR60605CH||Condieut pipelight accessoies||CND062026|108|2026-06-10|0|
SPCR60605CO||Condieut pipelight accessoies|Container 01 2026|CND032026|108|2026-03-19|0|
SPCR60605SN||Condieut pipelight accessoies|Container 01 2026|CND032026|108|2026-03-19|0|
SPCR60605YB||Condieut pipelight accessoies|Container 01 2026|CND032026|108|2026-03-19|0|
SPHEBM||Assembling lady 1|Container 04 2026|AL1052026|1000|2026-06-01|0|2026-07-16
SPPGUK3PBM||New Lamp Holder|Container 04 2026|NLH052026|1000|2026-06-01|0|
SPPGUK3PBR||New Lamp Holder|Container 04 2026|NLH052026|1600|2026-06-01|0|
SPPGUK3PTR||New Lamp Holder|Container 04 2026|NLH052026|1000|2026-06-01|0|
SPPGUK3PWH||New Lamp Holder|Container 04 2026|NLH052026|600|2026-06-01|0|
SPSSDBM|S hook|AM packing|Container 05 2026|AMP062026|1000|2026-07-06|0|2026-07-31
SWPLGD||Celing Rose Lady|Container 01 2026|CRL032026|100|2026-03-10|0|2026-04-20
SWPLSL||Celing Rose Lady|Container 01 2026|CRL032026|100|2026-03-10|0|2026-04-20
TPFHTWB12BM||Assembling lady 1|Container 01 2026|AL1032026|128|2026-06-11|0|2026-04-11
TPFHTWB12SN||Assembling lady 1|Container 01 2026|AL1032026|32|2026-06-11|0|2026-04-11
TPFHTWB12WH||Assembling lady 1|Container 01 2026|AL1032026|48|2026-06-11|0|2026-04-11
WCDSBM|open hole 4cm|Different type of wire cage|Container 02 2026|DWC032026|300|2026-03-31|0|2026-06-18
WCDTBL|open hole 4cm|Different type of wire cage|Container 02 2026|DWC032026|100|2026-03-31|0|2026-06-18
WCFRE3LNPYBM||Different type of wire cage|Container 03 2026|DWC042026|75|2026-05-07|0|2026-07-01
WCFRO3WDPYBM|prepack|Different type of wire cage|Container 02 2026|DWC032026|100|2026-03-31|0|2026-06-18
WJBIP68T12BM||Connector Supplier|Container 05 2026|CON062026|100|2026-07-06|0|2026-07-31
WJBIP68T14BM||Connector Supplier|Container 05 2026|CON062026|300|2026-07-06|0|2026-07-31
WLFS220YBG||Assembling Lady 2|Container 04 2026|AL2052026|50|2026-06-01|0|2026-07-15
WLWOFTWO||Assembling lady 1|Container 17|AL1222025|0|2026-01-26|1|2026-01-23
WLWOHTBM||Assembling lady 1|Container 17|AL1222025|96|2026-01-26|1|2026-01-23
WS1SHWHBM||Assembling lady 1|Container 01 2026|AL1032026|100|2026-06-11|0|2026-04-11
WS2HTBMYB||Assembling lady 1|Container 17|AL1222025|100|2026-01-26|1|2026-01-23
WSACY195BG||Assembling lady 1|Container 17|AL1222025|90|2026-01-26|1|2026-01-23
WSAFT200BG||Assembling lady 1|Container 17|AL1222025|73|2026-01-26|1|2026-01-23
WSAHQS150BG||Assembling lady 1|Container 17|AL1222025|100|2026-01-26|1|2026-01-23
WSAT105YB||Assembling lady 1|Container 17|AL1222025|139|2026-01-28|1|2026-01-23
WSCH135WH||Assembling lady 1|Container 08 2026|AL1072026|60|2026-07-23|0|2026-08-23
WSCYMUBG||Assembling lady 1|Container 17|AL1222025|95|2026-01-26|1|2026-01-23
WSCYMUBM||Assembling lady 1|Container 17|AL1222025|13|2026-01-26|1|2026-01-23
WSDM240BC|Double head with balloon cage Full set|Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15
WSFH120BBM||Assembling Lady 2|US Container 02|AL2062025|200|2026-01-01|1|
WSFH120BYB||Assembling Lady 2|US Container 02|AL2062025|175|2026-01-01|1|
WSFHTYB||Assembling lady 1|Container 01 2026|AL1022026-2|97|2026-03-31|0|2026-05-23
WSFS120BBM||Assembling Lady 2|US Container 02|AL2062025|275|2026-01-01|1|
WSFS120BYB||Assembling Lady 2|US Container 02|AL2062025|275|2026-01-01|1|
WSFSBA||Assembling lady 1|Container 01 2026|AL1032026|200|2026-03-10|0|2026-04-11
WSFSRO||Assembling lady 1|Container 05 2026|AL1062026-02|208|2026-07-06|0|
WSFSS120BBM||Assembling Lady 2|US Container 02|AL2062025|200|2026-01-01|1|
WSFSS120BYB||Assembling Lady 2|US Container 02|AL2062025|300|2026-01-01|1|
WSFSS120YYB||Assembling Lady 2|US Container 02|AL2062025|100|2026-01-01|1|
WSHTB3P16GD||Assembling lady 1|Container 01 2026|AL1032026|80|2026-06-11|0|2026-04-11
WSIWCRPI||Pipe lightning Supplier|Container 08 2026|PLS072026|40|2026-07-23|0|
WSIWH70BM|7cm as shown in the picture|Assembling lady 1|Container 01 2026|AL1032026|100|2026-03-10|0|2026-04-11
WSIWH70YB|7cm as shown in the picture|Assembling lady 1|Container 01 2026|AL1032026|100|2026-03-10|0|2026-04-11
WSLR200BM||AM packing|Container 06 2026|AMP072026|200|2026-07-15|0|
WSLS10CFGD||Assembling lady 1|Container 01 2026|AL1032026|200|2026-06-11|0|2026-04-11
WSLS155YB|4 core cable All need 'Maximum 60W CE' label on them|Assembling lady 1|Container 08 2026|AL1072026|800|2026-07-23|0|2026-08-23
WSLSH68YBBM||Assembling lady 1|Container 01 2026|AL1032026|70|2026-06-11|0|2026-04-11
WSLSH68YBCF||Assembling lady 1|Container 01 2026|AL1032026|70|2026-06-11|0|2026-04-11
WSLSH68YBGD||Assembling lady 1|Container 01 2026|AL1032026|75|2026-06-11|0|2026-04-11
WSNW170BM||Assembling lady 1|Container 01 2026|AL1032026|150|2026-03-10|0|2026-04-11
WSRH230CO||Assembling lady 1|DE Container 02 2026|AL1052026-DE|150|2026-05-22|0|2026-06-30
WSSH68CFYB||Assembling lady 1|Container 01 2026|AL1032026|70|2026-06-11|0|2026-04-11
WSSH68YBBM||Assembling lady 1|Container 01 2026|AL1032026|65|2026-06-11|0|2026-04-11
WSSH68YBGD||Assembling lady 1|Container 01 2026|AL1032026|70|2026-06-11|0|2026-04-11
WSSS70CH|short Arm short 2cm rod holder|Assembling lady 1|DE Container 02 2026|AL1052026-DE|100|2026-05-22|0|2026-06-30
WSSS70CO|short Arm short 2cm rod holder|Assembling lady 1|DE Container 01 2026|AL1032026-DE|140|2026-03-18|0|2026-04-30
WSSS70GB|short Arm short 2cm rod holder|Assembling lady 1|DE Container 01 2026|AL1032026-DE|260|2026-03-18|0|2026-04-30
WSSS70SN||Assembling lady 1|Container 04 2026|AL1052026|200|2026-06-01|0|2026-07-16
WSTR135BM||Assembling lady 1|Container 05 2026|AL1062026-02|100|2026-07-06|0|
WSUSHE27BM||Assembling lady 1|Container 01 2026|AL1032026|170|2026-06-11|0|2026-04-11
WSUSHE27CO||Assembling lady 1|Container 01 2026|AL1032026|170|2026-06-11|0|2026-04-11
WSUSHE27WH||Assembling lady 1|Container 01 2026|AL1032026|87|2026-06-11|0|2026-04-11
WSWS1PHTBM||Assembling lady 1|Container 01 2026|AL1032026|34|2026-03-10|0|2026-04-11
